1	13119.0	1081.0	413.0	180.0	859.0	753.0	1575.0	928.0	511.0	1014.0	1531.0	511.0	961.0	1282.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	9720.0	687.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11725.0	37994.0	36949.0	90.0	1075.0	815.0	1210.0	983.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	11.0	1.0
2	13572.0	778.0	254.0	420.0	894.0	349.0	1410.0	2375.0	548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	580.0	1.0	5770.0	1191.0	792.0	420.0	792.0	349.0	1411.0	1353.0	548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	604.0	2110.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4551.0	2931.0	2589.0	240.0	532.0	548.0	920.0	720.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	108.0	1.0
1	4697.0	671.0	140.0	240.0	713.0	815.0	280.0	381.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5160.0	2959.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1321.0	3180.0	1730.0	90.0	1590.0	153.0	1240.0	733.0	700.0	5.0	409.0	700.0	935.0	635.0	538.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	1115.0	2.0
2	13297.0	5442.0	4568.0	120.0	934.0	236.0	420.0	260.0	815.0	495.0	655.0	815.0	810.0	688.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	5040.0	3013.0	2.0	10625.0	518.0	488.0	170.0	140.0	134.0	465.0	543.0	349.0	1210.0	1150.0	349.0	920.0	808.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	1175.0	1037.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2033.0	1317.0	1283.0	360.0	629.0	441.0	700.0	784.0	349.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	550.0	492.0	1.0
2	9481.0	327.0	167.0	90.0	278.0	579.0	1010.0	584.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	358.0	1.0	9455.0	302.0	53.0	90.0	268.0	579.0	1010.0	562.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	260.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11277.0	606.0	52.0	240.0	763.0	128.0	810.0	542.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	7005.0	1.0
3	10613.0	2127.0	234.0	300.0	2158.0	332.0	705.0	783.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5400.0	1459.0	1.0	9378.0	47.0	34.0	150.0	100.0	614.0	455.0	189.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5005.0	873.0	1.0	8092.0	1252.0	410.0	150.0	932.0	349.0	350.0	72.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2880.0	236.0	1.0	11117.0	139.0	34.0	240.0	292.0	815.0	945.0	867.0	403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5160.0	2060.0	1.0
2	1363.0	287.0	172.0	150.0	179.0	746.0	870.0	828.0	349.0	905.0	983.0	349.0	4941.0	834.0	778.0	0.0	0.0	0.0	0.0	0.0	0.0	2735.0	3341.0	2.0	9350.0	813.0	426.0	330.0	659.0	349.0	5001.0	787.0	778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2854.0	2207.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9042.0	4583.0	4312.0	780.0	1057.0	778.0	1205.0	832.0	349.0	1360.0	1623.0	349.0	1075.0	808.0	757.0	0.0	0.0	0.0	0.0	0.0	0.0	1075.0	4090.0	2.0
3	4038.0	295.0	98.0	240.0	382.0	815.0	270.0	143.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5070.0	2015.0	1.0	13373.0	921.0	389.0	300.0	814.0	628.0	910.0	1544.0	128.0	2855.0	2210.0	128.0	960.0	805.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	1629.0	2.0	14188.0	3954.0	657.0	210.0	2422.0	233.0	330.0	947.0	281.0	1460.0	1868.0	281.0	810.0	949.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	3810.0	1569.0	2.0	5171.0	989.0	343.0	240.0	830.0	391.0	270.0	134.0	815.0	380.0	515.0	815.0	260.0	156.0	783.0	0.0	0.0	0.0	0.0	0.0	0.0	5100.0	1966.0	2.0
3	3091.0	692.0	72.0	270.0	851.0	349.0	930.0	1062.0	456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	435.0	3613.0	1.0	6901.0	59.0	87.0	240.0	171.0	128.0	970.0	864.0	456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	122.0	1.0	1309.0	3204.0	820.0	240.0	2586.0	398.0	815.0	705.0	456.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9700.0	213.0	1.0	324.0	1233.0	380.0	150.0	944.0	456.0	1030.0	821.0	128.0	925.0	1167.0	128.0	705.0	631.0	667.0	0.0	0.0	0.0	0.0	0.0	0.0	4230.0	5859.0	2.0
1	13510.0	1211.0	494.0	90.0	772.0	485.0	1250.0	897.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8957.0	860.0	525.0	90.0	368.0	700.0	1935.0	1424.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	1287.0	1.0
2	11674.0	123.0	48.0	420.0	596.0	349.0	1240.0	1048.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	365.0	1.0	2270.0	1064.0	534.0	90.0	563.0	700.0	860.0	495.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	1284.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5820.0	2741.0	2591.0	150.0	265.0	413.0	1000.0	761.0	128.0	640.0	862.0	128.0	95.0	183.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	4230.0	2649.0	2.0
3	394.0	1024.0	892.0	420.0	559.0	815.0	845.0	726.0	809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	2341.0	1.0	13723.0	56.0	24.0	240.0	241.0	128.0	785.0	516.0	809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	159.0	1.0	4861.0	16266.0	15981.0	240.0	512.0	128.0	780.0	521.0	809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	3513.0	1.0	12166.0	1545.0	1244.0	150.0	411.0	809.0	725.0	606.0	128.0	95.0	192.0	128.0	210.0	242.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	4170.0	2184.0	2.0
2	13559.0	139.0	10.0	240.0	305.0	476.0	975.0	818.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5040.0	786.0	1.0	144.0	216.0	87.0	240.0	310.0	476.0	985.0	741.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6465.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4319.0	114.0	31.0	240.0	260.0	815.0	465.0	342.0	752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5760.0	33561.0	1.0
2	11152.0	509.0	283.0	240.0	429.0	398.0	1305.0	369.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9040.0	588.0	1.0	8595.0	1768.0	1674.0	150.0	209.0	411.0	585.0	634.0	128.0	1530.0	1538.0	128.0	570.0	1248.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	4230.0	73.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9552.0	16955.0	16424.0	90.0	556.0	299.0	820.0	605.0	700.0	725.0	958.0	700.0	695.0	229.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	4388.0	2.0
3	10315.0	136.0	93.0	135.0	166.0	815.0	295.0	201.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5160.0	111.0	1.0	5552.0	1082.0	950.0	240.0	321.0	476.0	915.0	758.0	128.0	165.0	399.0	128.0	1260.0	1276.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	341.0	2.0	1781.0	141.0	83.0	150.0	176.0	128.0	110.0	122.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4230.0	151.0	1.0	6793.0	1438.0	256.0	90.0	1209.0	485.0	1240.0	911.0	700.0	125.0	461.0	700.0	800.0	399.0	635.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	3070.0	2.0
2	3491.0	241.0	190.0	135.0	135.0	815.0	285.0	166.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5160.0	337.0	1.0	10825.0	1220.0	405.0	155.0	941.0	134.0	250.0	276.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2880.0	591.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13507.0	7282.0	6225.0	90.0	1083.0	485.0	1250.0	850.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	1310.0	1.0
3	11135.0	898.0	29.0	240.0	1049.0	597.0	950.0	773.0	349.0	1365.0	1485.0	349.0	927.0	894.0	556.0	0.0	0.0	0.0	0.0	0.0	0.0	393.0	529.0	2.0	2916.0	1213.0	1161.0	360.0	352.0	441.0	875.0	716.0	349.0	999.0	1042.0	349.0	928.0	937.0	556.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.0	1137.0	2.0	11419.0	490.0	515.0	300.0	219.0	468.0	1115.0	946.0	349.0	2389.0	2438.0	349.0	928.0	937.0	556.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.0	1125.0	2.0	1206.0	4654.0	4545.0	180.0	199.0	556.0	555.0	551.0	134.0	205.0	240.0	134.0	775.0	779.0	339.0	0.0	0.0	0.0	0.0	0.0	0.0	2820.0	1125.0	2.0
1	10206.0	1476.0	1147.0	240.0	525.0	798.0	740.0	596.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5590.0	1425.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7655.0	390.0	104.0	180.0	444.0	815.0	225.0	162.0	128.0	675.0	441.0	128.0	390.0	345.0	678.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	6015.0	2.0
1	11942.0	112.0	73.0	120.0	99.0	256.0	980.0	1610.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5440.0	714.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13298.0	132.0	103.0	135.0	107.0	815.0	295.0	193.0	527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5100.0	68.0	1.0
3	9153.0	781.0	41.0	150.0	865.0	727.0	125.0	172.0	128.0	1845.0	1786.0	128.0	675.0	592.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	4200.0	3985.0	2.0	11932.0	139.0	197.0	180.0	62.0	256.0	980.0	1497.0	815.0	1485.0	979.0	815.0	685.0	670.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	5760.0	1202.0	2.0	1146.0	1320.0	1230.0	300.0	347.0	690.0	750.0	655.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560.0	1633.0	1.0	8022.0	14735.0	14618.0	300.0	396.0	555.0	740.0	536.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560.0	115.0	1.0
3	2315.0	22224.0	21475.0	90.0	1785.0	476.0	1120.0	871.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	354.0	1.0	1712.0	826.0	90.0	240.0	922.0	456.0	1015.0	795.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	1025.0	1.0	4532.0	3355.0	3064.0	240.0	495.0	548.0	920.0	693.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3960.0	311.0	1.0	12677.0	2974.0	1028.0	90.0	1968.0	128.0	1430.0	1157.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	159.0	1.0
1	8251.0	1863.0	1181.0	90.0	712.0	308.0	1255.0	946.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	797.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7494.0	1540.0	1525.0	150.0	116.0	233.0	90.0	155.0	349.0	915.0	856.0	349.0	282.0	127.0	749.0	0.0	0.0	0.0	0.0	0.0	0.0	1178.0	1055.0	2.0
1	9962.0	990.0	248.0	240.0	925.0	281.0	415.0	204.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5280.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9872.0	180.0	111.0	240.0	260.0	815.0	500.0	527.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6000.0	7497.0	1.0
2	828.0	180.0	90.0	150.0	194.0	485.0	140.0	105.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4200.0	588.0	1.0	2817.0	7.0	32.0	180.0	95.0	166.0	220.0	146.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4140.0	3803.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6924.0	364.0	175.0	150.0	300.0	128.0	635.0	612.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4230.0	297.0	1.0
2	4562.0	3637.0	3296.0	90.0	370.0	671.0	795.0	654.0	700.0	460.0	649.0	700.0	1885.0	1625.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	904.0	2.0	12999.0	2388.0	2238.0	90.0	193.0	671.0	815.0	498.0	700.0	1105.0	1418.0	700.0	1850.0	1312.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.0	1220.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7406.0	670.0	11.0	300.0	911.0	308.0	930.0	951.0	597.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2760.0	3792.0	1.0
